City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather description
526,Tabas,IR,2022-03-05 19:08:53,33.5959,56.9244,64.08,28,97,1.77,overcast clouds
527,Soure,BR,2022-03-05 19:08:54,-0.7167,-48.5233,79.77,85,100,7.49,overcast clouds
528,Roseau,DM,2022-03-05 19:08:54,15.3017,-61.3881,78.93,67,3,16.33,clear sky
529,Lamesa,US,2022-03-05 19:08:54,32.7376,-101.951,71.08,14,1,24.99,clear sky
530,Margate,GB,2022-03-05 19:08:55,51.3813,1.3862,42.96,82,100,10.0,overcast clouds
531,Dulce Nombre De Culmi,HN,2022-03-05 19:08:55,15.1,-85.5333,82.83,44,87,5.08,overcast clouds
532,Khonsa,IN,2022-03-05 19:08:55,27.0167,95.5667,55.92,70,13,3.47,few clouds
533,Adre,TD,2022-03-05 19:08:56,13.4667,22.2,84.47,13,65,9.57,broken clouds
534,Klyuchi,RU,2022-03-05 19:08:56,52.2667,79.1667,34.59,89,100,21.05,overcast clouds
535,Kieta,PG,2022-03-05 19:08:56,-6.2167,155.6333,78.87,82,98,2.1,overcast clouds
536,Cabo Rojo,PR,2022-03-05 19:08:57,18.0866,-67.1457,84.63,75,21,3.0,light rain
537,Constantine,DZ,2022-03-05 19:06:01,36.365,6.6147,45.81,81,40,8.05,scattered clouds
538,Koumac,NC,2022-03-05 19:08:57,-20.5667,164.2833,77.41,77,14,5.23,few clouds
539,Tomatlan,MX,2022-03-05 19:08:58,19.9333,-105.25,89.26,29,0,10.54,clear sky
540,Cholet,FR,2022-03-05 19:08:58,47.1667,-1.0,45.64,87,8,6.46,clear sky
541,Palmares,BR,2022-03-05 19:08:59,-8.6833,-35.5917,74.82,92,100,5.53,overcast clouds
542,Nsoko,SZ,2022-03-05 19:08:59,-27.0333,31.95,71.26,80,5,8.52,clear sky
543,Katherine,AU,2022-03-05 19:08:59,-14.4667,132.2667,84.52,74,72,5.75,broken clouds
544,Sur,OM,2022-03-05 19:09:00,22.5667,59.5289,74.98,62,12,9.26,few clouds
545,Atasu,KZ,2022-03-05 19:09:00,48.6814,71.6433,33.93,91,100,17.38,overcast clouds
546,Ergani,TR,2022-03-05 19:09:01,38.2653,39.7621,36.32,86,75,3.78,broken clouds
547,Lopatyn,UA,2022-03-05 19:09:01,50.2202,24.8483,30.42,82,100,4.68,overcast clouds
548,Ambilobe,MG,2022-03-05 19:09:02,-13.2,49.05,72.72,98,100,3.62,moderate rain
549,Basco,PH,2022-03-05 19:09:02,20.4487,121.9702,75.09,83,92,11.74,overcast clouds
550,Dumas,US,2022-03-05 19:09:03,35.8656,-101.9732,66.04,19,0,26.46,clear sky
551,Fereydun Kenar,IR,2022-03-05 19:09:03,36.6864,52.5225,50.31,74,5,8.66,clear sky
552,Whitianga,NZ,2022-03-05 19:09:04,-36.8333,175.7,68.02,70,96,9.53,overcast clouds
553,Khilok,RU,2022-03-05 19:09:06,51.3674,110.4676,10.65,96,100,1.88,overcast clouds
554,Cam Ranh,VN,2022-03-05 19:09:07,11.9214,109.1591,75.16,88,20,3.44,few clouds
555,Paita,PE,2022-03-05 19:09:07,-5.0892,-81.1144,84.76,63,100,15.9,overcast clouds
556,Peleduy,RU,2022-03-05 19:09:08,59.6289,112.7406,16.05,94,100,9.06,light snow
557,Marivan,IR,2022-03-05 19:10:08,35.5219,46.176,37.24,77,73,1.92,broken clouds
558,Dois Irmaos,BR,2022-03-05 19:10:09,-29.5803,-51.0853,96.3,46,68,2.77,broken clouds
559,Eureka,US,2022-03-05 19:05:30,40.8021,-124.1637,53.58,81,17,14.0,few clouds
560,Challans,FR,2022-03-05 19:10:10,46.8436,-1.8749,48.11,84,85,9.26,overcast clouds
561,Kotka,FI,2022-03-05 19:10:10,60.4664,26.9458,27.32,88,99,12.66,overcast clouds
562,Havre-Saint-Pierre,CA,2022-03-05 19:10:11,50.2334,-63.5986,15.22,75,100,18.39,overcast clouds
563,Puerto Madero,MX,2022-03-05 19:10:11,14.7208,-92.4215,91.6,40,40,11.5,smoke
564,Pizarro,CO,2022-03-05 19:10:11,4.9533,-77.366,78.69,85,100,2.1,light rain
565,Onokhoy,RU,2022-03-05 19:10:12,51.932,108.0747,6.55,95,100,1.41,overcast clouds
566,Boyolangu,ID,2022-03-05 19:10:12,-8.1181,111.8935,75.7,90,100,3.91,light rain
567,Kamariotissa,GR,2022-03-05 19:10:13,40.4833,25.4667,48.25,87,100,32.39,overcast clouds
568,San Cristobal,VE,2022-03-05 19:10:13,7.7669,-72.225,77.18,67,99,1.88,overcast clouds
569,Jiangyou,CN,2022-03-05 19:10:13,31.7667,104.7167,54.36,79,100,2.84,overcast clouds
570,Antsohihy,MG,2022-03-05 19:10:14,-14.8796,47.9875,74.43,98,100,2.8,moderate rain
571,Abashiri,JP,2022-03-05 19:10:14,44.0213,144.2697,32.95,98,91,2.51,snow
572,Deputatskiy,RU,2022-03-05 19:10:14,69.3,139.9,-20.96,97,99,4.9,overcast clouds
573,Lupiro,TZ,2022-03-05 19:10:15,-8.3833,36.6667,72.55,94,32,2.55,light rain
574,Chelno-Vershiny,RU,2022-03-05 19:10:15,54.4333,51.1,21.76,89,100,23.85,overcast clouds
575,Mednogorsk,RU,2022-03-05 19:10:16,51.4128,57.595,26.08,97,100,4.5,light snow
576,Marzuq,YE,2022-03-05 19:10:16,14.4,46.4667,62.49,50,99,6.08,overcast clouds
577,Hokitika,NZ,2022-03-05 19:10:17,-42.7167,170.9667,56.52,83,97,4.74,overcast clouds
578,Srandakan,ID,2022-03-05 19:10:17,-7.9386,110.2506,75.47,86,100,5.41,overcast clouds
579,Villa Carlos Paz,AR,2022-03-05 19:10:18,-31.4241,-64.4978,72.68,48,94,1.99,overcast clouds
580,Teguldet,RU,2022-03-05 19:10:18,57.3064,88.1667,16.52,97,100,2.28,light snow
581,Saint Anthony,US,2022-03-05 19:10:19,45.0205,-93.218,36.1,93,100,6.91,mist
582,Nusaybin,TR,2022-03-05 19:10:19,37.0778,41.2178,43.5,66,16,5.19,few clouds
